MODELO;DESCRIPCION;;;CLASE;DESCRIPCIÓN
911 CARRERA S AC 3.8 2P 4X2 TA;Vehículo otro vehículo, motor 911L, 2 puertas, tracción 4X2.;;;;
911 TURBO S PDK AC 3.8 2P 4X2 TA;Vehículo otro vehículo, motor 911L, 2 puertas, tracción 4X2.;;;;
B430R AC 10.8 3P 6X2 TM DIESEL;Vehículo otro vehículo, motor 430L, 3 puertas, tracción 6X2, combustible diésel.;;;;
208 R4 GRAVEL 1.2 5P 4X2 TX;Vehículo otro vehículo, motor 208L, 5 puertas, tracción 4X2.;;;;
A 200 PROGRESSIVE SPORT AC 1.3 4P 4X2 TA;Vehículo otro vehículo, motor 200L, 4 puertas, tracción 4X2.;;;;
CLIO AC 1.0 5P 4X2 TM;Vehículo otro vehículo, motor 1.0L, 5 puertas, tracción 4X2.;;;;
NPR 700P QL1100A8MAY AC 5.2 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 700L, 700 puertas, tracción 4X2, combustible diésel.;;;;
125 SR;Vehículo motocicleta, motor 125L.;;;;
SORENTO LX AC 2.5 5P 4X2 TA;Vehículo otro vehículo, motor 2.5L, 5 puertas, tracción 4X2.;;;;
TIGGO 4 PRO COMFORT AC 1.5 5P 4X2 TA HYBRID;Vehículo otro vehículo, motor 4L, 5 puertas, tracción 4X2, sistema híbrido.;;;;
TC 125;Vehículo motocicleta, motor 125L.;;;;
SVARTPILEN 401;Vehículo otro vehículo, motor 401L.;;;;
FC 250;Vehículo otro vehículo, motor 250L.;;;;
SYG5340THB 490C-10 AC 12.1 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 5340L, 2 puertas, tracción 6X4, combustible diésel.;;;;
S60 AC 1.6 4P 4X2 TM;Vehículo otro vehículo, motor 60L, 4 puertas, tracción 4X2.;;;;
MR 300;Vehículo otro vehículo, motor 300L.;;;;
FC 450;Vehículo otro vehículo, motor 450L.;;;;
HFC1040K2 AC 2.8 2P 4X2 TM DIESEL;Vehículo camión o microbús, motor 1040L, 2 puertas, tracción 4X2, combustible diésel.;;;;
HFC1040K2 2.8 2P 4X2 TM DIESEL;Vehículo camión o microbús, motor 1040L, 2 puertas, tracción 4X2, combustible diésel.;;;;
TE 300I;Vehículo otro vehículo, motor 300L.;;;;
FE 450;Vehículo otro vehículo, motor 450L.;;;;
TIGGO 4 PRO LUXURY AC 1.5 5P 4X2 TA HYBRID;Vehículo otro vehículo, motor 4L, 5 puertas, tracción 4X2, sistema híbrido.;;;;
TUNDRA SR5 AC 5.7 CD 4X4 TA;Vehículo otro vehículo, motor 5L, tracción 4X4.;;;;
DIAVOLO 400;Vehículo otro vehículo, motor 400L.;;;;
890 DUKE R;Vehículo otro vehículo, motor 890L.;;;;
CX-5 SPORT AC 2.5 5P 4X4 TA;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X4.;;;;
CX-5 CORE AC 2.0 5P 4X2 TA;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X2.;;;;
GLA 200 PROGRESSIVE AC 1.3 5P 4X2 TA;Vehículo otro vehículo, motor 200L, 5 puertas, tracción 4X2.;;;;
RAV 4 LE AC 2.0 5P 4X2 TA;Vehículo otro vehículo, motor 4L, 5 puertas, tracción 4X2.;;;;
CROSSTREK AC 2.0 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 2.0L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
Q8 E-TRON 55 QUATT GEGBVC AC 5P 4X4 TA EV;Vehículo otro vehículo, motor 8L, 5 puertas, tracción 4X4.;;;;
OUTLANDER SPORT AC 2.0 5P 4X4 TA;Vehículo otro vehículo, motor 2.0L, 5 puertas, tracción 4X4.;;;;
CA4250P66K25T1A1E5 J5P AC 12.5 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 4250L, 4250 puertas, tracción 6X4, combustible diésel.;;;;
GRAND I10 HB GL AC 1.2 5P 4X2 TM;Vehículo otro vehículo, motor 10L, 5 puertas, tracción 4X2.;;;;
MG ONE AC 1.5 5P 4X2 TA;Vehículo otro vehículo, motor 1.5L, 5 puertas, tracción 4X2.;;;;
FLHTCUTG TRI GLIDE ULTRA;Vehículo otro vehículo.;;;;
C-HR AC 1.8 5P 4X2 TA HYBRID;Vehículo otro vehículo, motor 1.8L, 5 puertas, tracción 4X2, sistema híbrido.;;;;
EXPLORER LIMITED AC 2.3 5P 4X4 TA;Vehículo otro vehículo, motor 2.3L, 5 puertas, tracción 4X4.;;;;
SCH1025DF AC 1.3 2P 4X2 TM;Vehículo otro vehículo, motor 1025L, 2 puertas, tracción 4X2.;;;;
SCH6430 AC 1.5 5P 4X2 TM;Vehículo otro vehículo, motor 6430L, 5 puertas, tracción 4X2.;;;;
NEW MG RX5 AC 1.5 5P 4X2 TM;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X2.;;;;
F3 AC 2.0 CD 4X2 TM DIESEL;Vehículo otro vehículo, motor 3L, tracción 4X2, combustible diésel.;;;;
FLTRXST ROAD GLIDE ST;Vehículo otro vehículo.;;;;
TACOMA TRD SPORT AC 3.5 CD 4X4 TM;Vehículo otro vehículo, motor 3.5L, tracción 4X4.;;;;
SCH5022 AC 1.3 5P 4X2 TM;Vehículo otro vehículo, motor 5022L, 5 puertas, tracción 4X2.;;;;
DUCATI SCRAMBLER NIGHTSHIFT;Vehículo otro vehículo.;;;;
F3 AC 1.6 CD 4X2 TM;Vehículo otro vehículo, motor 3L, tracción 4X2.;;;;
X5000 SX425541324C AC 13.0 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 5000L, 2 puertas, tracción 6X4, combustible diésel.;;;;
X5000 SX42555V324C AC 10.8 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 5000L, 2 puertas, tracción 6X4, combustible diésel.;;;;
SEQUOIA PLATINUM AC 3.5 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 3.5L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
X3000 SX5315GJB6V306C AC 10.8 2P 8X4 TM DIESEL;Vehículo otro vehículo, motor 3000L, 2 puertas, tracción 8X4, combustible diésel.;;;;
250-4;Vehículo otro vehículo, motor 250L.;;;;
JMC 520 TOURING AC 2.8 5P 4X2 TM DIESEL;Vehículo otro vehículo, motor 520L, 5 puertas, tracción 4X2, combustible diésel.;;;;
DESERT X;Vehículo otro vehículo.;;;;
GENESIS GV80 AC 2.5 5P 4X4 TA;Vehículo otro vehículo, motor 80L, 5 puertas, tracción 4X4.;;;;
MG ZS AC 1.5 5P 4X2 TM;Vehículo otro vehículo, motor 1.5L, 5 puertas, tracción 4X2.;;;;
MG RX8 GDEL AC 2.0 5P 4X4 TA;Vehículo otro vehículo, motor 8L, 5 puertas, tracción 4X4.;;;;
MG4 STD AC 5P 4X2 TA EV;Vehículo otro vehículo, motor 4L, 5 puertas, tracción 4X2.;;;;
I6 K410 CB AC 12.7 1P 4X2 TA DIESEL;Vehículo otro vehículo, motor 6L, 1 puertas, tracción 4X2, combustible diésel.;;;;
MULTISTRADA V4 RALLY RADAR;Vehículo otro vehículo, motor 4L.;;;;
MG RX8 AC 2.0 5P 4X2 TA;Vehículo otro vehículo, motor 8L, 5 puertas, tracción 4X2.;;;;
YFM700R;Vehículo otro vehículo, motor 700L.;;;;
DUCATI SCRAMBLER;Vehículo otro vehículo.;;;;
MG ZS AC 1.5 5P 4X2 TA;Vehículo otro vehículo, motor 1.5L, 5 puertas, tracción 4X2.;;;;
RAV4 AC 2.0 5P 4X2 TA;Vehículo otro vehículo, motor 4L, 5 puertas, tracción 4X2.;;;;
MG MARVEL R AC 5P 4X4 TA EV;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X4.;;;;
PANIGALE V4 R;Vehículo otro vehículo, motor 4L.;;;;
YFM700FWB;Vehículo otro vehículo, motor 700L.;;;;
YFM450FWB;Vehículo otro vehículo, motor 450L.;;;;
DY200 FORCE DS;Vehículo otro vehículo, motor 200L.;;;;
DY150 EAGLE IV;Vehículo otro vehículo, motor 150L.;;;;
ND3310DD3J7Z21 AC 11.6 2P 8X4 TM DIESEL;Vehículo otro vehículo, motor 3310L, 2 puertas, tracción 8X4, combustible diésel.;;;;
YZ250X;Vehículo otro vehículo, motor 250L.;;;;
YZ250FX;Vehículo otro vehículo, motor 250L.;;;;
RS660;Vehículo otro vehículo, motor 660L.;;;;
X3000 SX32556V354C AC 10.8 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 3000L, 2 puertas, tracción 6X4, combustible diésel.;;;;
DFAC550 CA93-301 AC 3.8 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 550L, 2 puertas, tracción 4X2, combustible diésel.;;;;
DK250R;Vehículo otro vehículo, motor 250L.;;;;
NANO BOX EX1 PRO AC 5P 4X2 TA EV;Vehículo otro vehículo, motor 1L, 5 puertas, tracción 4X2.;;;;
CN HILUX AC 2.8 CS 4X4 TM DIESEL;Vehículo otro vehículo, motor 2.8L, tracción 4X4, combustible diésel.;;;;
TUNLAND G9 AC 2.0 CD 4X4 TM DIESEL;Vehículo otro vehículo, motor 9L, tracción 4X4, combustible diésel.;;;;
TUNLAND G9 AC 2.0 CD 4X4 TA DIESEL;Vehículo otro vehículo, motor 9L, tracción 4X4, combustible diésel.;;;;
I6S K410 CB AC 12.7 1P 4X2 TA DIESEL;Vehículo otro vehículo, motor 6L, 1 puertas, tracción 4X2, combustible diésel.;;;;
LCK6128H AC 10.8 1P 4X2 TM DIESEL;Vehículo otro vehículo, motor 6128L, 1 puertas, tracción 4X2, combustible diésel.;;;;
V9 BOBBER;Vehículo otro vehículo, motor 9L.;;;;
PUMPER TANKER AC 9.0 4P 4X2 TA DIESEL;Vehículo otro vehículo, motor 9.0L, 4 puertas, tracción 4X2, combustible diésel.;;;;
AK8JRSA 7.7 5P 4X2 TM DIESEL;Vehículo otro vehículo, motor 8L, 5 puertas, tracción 4X2, combustible diésel.;;;;
EX10 ELWB SCB AC 3.9 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 10L, 2 puertas, tracción 4X2, combustible diésel.;;;;
LCG125;Vehículo motocicleta, motor 125L.;;;;
FA 1014 AC 3.9 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 1014L, 2 puertas, tracción 4X2, combustible diésel.;;;;
JY7222-ZQR CITY SPIRITS 2P 4X2 TA EV;Vehículo otro vehículo, motor 7222L, 2 puertas, tracción 4X2.;;;;
M1X 250R;Vehículo otro vehículo, motor 1L.;;;;
ATV ROCKET 200 SPORT;Vehículo otro vehículo, motor 200L.;;;;
CX5 AWD AC 2.5 5P 4X4 TA;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X4.;;;;
X4 XDRIVE30I AC 2.0 5P 4X4 TA;Vehículo otro vehículo, motor 4L, 5 puertas, tracción 4X4.;;;;
CUSTOM ALUMINUM PUMPER AC 12.3 4P 4X2 TA DIESEL;Vehículo otro vehículo, motor 12.3L, 4 puertas, tracción 4X2, combustible diésel.;;;;
P-19 AC 14.0 2P 4X2 TA DIESEL;Vehículo otro vehículo, motor 19L, 2 puertas, tracción 4X2, combustible diésel.;;;;
SEQUOIA PLATINUM AC 3.4 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 3.4L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
DFAC P22 AC 2.8 CD 4X4 TM DIESEL;Vehículo otro vehículo, motor 22L, tracción 4X4, combustible diésel.;;;;
DFAC P22 AC 2.8 CD 4X2 TM DIESEL;Vehículo otro vehículo, motor 22L, tracción 4X2, combustible diésel.;;;;
SILVERADO TRAILBOSS Z71 AC 5.3 CD 4X4 TA;Vehículo otro vehículo, motor 71L, tracción 4X4.;;;;
I5 EDRIVE40 AC 5P 4X2 TA EV;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X2.;;;;
LCK6129H AC 10.8 1P 4X2 TA DIESEL;Vehículo otro vehículo, motor 6129L, 1 puertas, tracción 4X2, combustible diésel.;;;;
HFC1252KR1K3 AC 11.6 2P 6X4 TM DIESEL;Vehículo camión o microbús, motor 1252L, 2 puertas, tracción 6X4, combustible diésel.;;;;
ACTROS 2645 S AC 12.8 2P 6X4 TA DIESEL;Vehículo otro vehículo, motor 2645L, 2 puertas, tracción 6X4, combustible diésel.;;;;
DY250 MAVERICK;Vehículo otro vehículo, motor 250L.;;;;
LCK6129H AC 10.8 1P 4X2 TM DIESEL;Vehículo otro vehículo, motor 6129L, 1 puertas, tracción 4X2, combustible diésel.;;;;
GLE 53 AMG AC 3.0 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 53L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
TIGUAN TURBO LIFE AC 2.0 5P 4X4 TA;Vehículo otro vehículo, motor 2.0L, 5 puertas, tracción 4X4.;;;;
YFM70GPZRD;Vehículo otro vehículo, motor 70L.;;;;
VELAR AC 3.0 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 3.0L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
GLORY 500 TCH AC 1.5 5P 4X2 TM;Vehículo otro vehículo, motor 500L, 5 puertas, tracción 4X2.;;;;
JIMNY AC 1.5 3P 4X4 TA;Vehículo otro vehículo, motor 1.5L, 3 puertas, tracción 4X4.;;;;
Q3 F3BACX AC 1.4 5P 4X2 TA;Vehículo otro vehículo, motor 3L, 5 puertas, tracción 4X2.;;;;
HOWO ZZ1047D3414C145 AC 2.7 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 1047L, 2 puertas, tracción 4X2, combustible diésel.;;;;
F-150 AC 2.7 CD 4X4 TA;Vehículo otro vehículo, motor 150L, tracción 4X4.;;;;
DY180 EVO2;Vehículo otro vehículo, motor 180L.;;;;
CAMRY LE AC 2.5 4P 4X2 TA HYBRID;Vehículo otro vehículo, motor 2.5L, 4 puertas, tracción 4X2, sistema híbrido.;;;;
SWM G01 AC 1.5 5P 4X2 TM;Vehículo otro vehículo, motor 01L, 5 puertas, tracción 4X2.;;;;
S-CROSS AC 1.4 5P 4X4 TM;Vehículo otro vehículo, motor 1.4L, 5 puertas, tracción 4X4.;;;;
SWM G01 F AC 1.5 5P 4X2 TM;Vehículo otro vehículo, motor 01L, 5 puertas, tracción 4X2.;;;;
EQ1090S8CDB AC 3.8 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 1090L, 2 puertas, tracción 4X2, combustible diésel.;;;;
AUMARK S BJ1065 AC 2.8 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 1065L, 2 puertas, tracción 4X2, combustible diésel.;;;;
GR84BX AC 12.8 2P 8X4 TA DIESEL;Vehículo otro vehículo, motor 84L, 2 puertas, tracción 8X4, combustible diésel.;;;;
300 EXC;Vehículo otro vehículo, motor 300L.;;;;
P460 B AC 12.7 4P 4X4 TM DIESEL CN;Vehículo otro vehículo, motor 460L, 4 puertas, tracción 4X4, combustible diésel.;;;;
DIRT TRACK;Vehículo otro vehículo.;;;;
MP3 530 EXCLUSIVE;Vehículo otro vehículo, motor 3L.;;;;
GTV 300;Vehículo otro vehículo, motor 300L.;;;;
GLE 53 AMG I AC 3.0 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 53L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
TVS RAIDER;Vehículo otro vehículo.;;;;
TVS APACHE RTR 200 4V;Vehículo otro vehículo, motor 200L.;;;;
BESTUNE T77 AC 1.5 5P 4X2 TA;Vehículo otro vehículo, motor 77L, 5 puertas, tracción 4X2.;;;;
BESTUNE T55 AC 1.5 5P 4X2 TA;Vehículo otro vehículo, motor 55L, 5 puertas, tracción 4X2.;;;;
HOWO NLS ZZ1048D2814C145 AC 2.3 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 1048L, 2 puertas, tracción 4X2, combustible diésel.;;;;
DY250 CROSSFIRE;Vehículo otro vehículo, motor 250L.;;;;
HOWO NKS ZZ1048D3314C145 AC 2.3 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 1048L, 2 puertas, tracción 4X2, combustible diésel.;;;;
SEQUOIA CAPSTONE AC 3.4 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 3.4L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
GLC 300 AMG LINE COUPE I AC 2.0 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 300L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
MF035 AC 7.6 6X4 TM DIESEL HIDRAULICO;Vehículo otro vehículo, motor 035L, tracción 6X4, combustible diésel.;;;;
335 AC 8.3 4X2 TM DIESEL HIDRAULICO;Vehículo otro vehículo, motor 335L, tracción 4X2, combustible diésel.;;;;
S3L LUXURY AC 1.5 5P 4X2 TM;Vehículo otro vehículo, motor 3L, 5 puertas, tracción 4X2.;;;;
EQ1071S8CDC AC 3.8 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 1071L, 2 puertas, tracción 4X2, combustible diésel.;;;;
EXPEDITION LIMITED STEALTH AC 3.5 5P 4X4 TA;Vehículo otro vehículo, motor 3.5L, 5 puertas, tracción 4X4.;;;;
FSC-X7 AC 3P 4X2 TA EV;Vehículo otro vehículo, motor 7L, 3 puertas, tracción 4X2.;;;;
AK47X;Vehículo otro vehículo, motor 47L.;;;;
EDGE AC 2.7 5P 4X4 TA;Vehículo otro vehículo, motor 2.7L, 5 puertas, tracción 4X4.;;;;
WR-V AC 1.5 5P 4X2 TM;Vehículo otro vehículo, motor 1.5L, 5 puertas, tracción 4X2.;;;;
TUTORI GL250TT;Vehículo otro vehículo, motor 250L.;;;;
WR-V AC 1.5 5P 4X2 TA;Vehículo otro vehículo, motor 1.5L, 5 puertas, tracción 4X2.;;;;
ESCAPE TITANIUM AC 2.0 5P 4X2 TA;Vehículo otro vehículo, motor 2.0L, 5 puertas, tracción 4X2.;;;;
TACOMA AC 3.5 CD 4X4 TA;Vehículo otro vehículo, motor 3.5L, tracción 4X4.;;;;
I6 B430R 4X2 AC 10.8 1P 4X2 TA DIESEL;Vehículo otro vehículo, motor 6L, 1 puertas, tracción 4X2, combustible diésel.;;;;
HORTON 4300 AC 7.6 2P 4X2 TA DIESEL AMBULANCIA;Vehículo otro vehículo, motor 4300L, 2 puertas, tracción 4X2, combustible diésel.;;;;
SERES 7 EVR PREMIUM AC 5P 4X4 TA EV;Vehículo otro vehículo, motor 7L, 5 puertas, tracción 4X4.;;;;
NIRO AC 1.6 5P 4X2 TA HYBRID;Vehículo otro vehículo, motor 1.6L, 5 puertas, tracción 4X2, sistema híbrido.;;;;
GPD150-A;Vehículo otro vehículo, motor 150L.;;;;
LAND CRUISER 79 AC 4.0 4P 4X4 TM AMBULANCIA;Vehículo otro vehículo, motor 79L, 4 puertas, tracción 4X4.;;;;
DOMINAR 250;Vehículo otro vehículo, motor 250L.;;;;
VENOOM F51;Vehículo otro vehículo, motor 51L.;;;;
RANGER RAPTOR AC 3.0 CD 4X4 TA;Vehículo otro vehículo, motor 3.0L, tracción 4X4.;;;;
FVZ 2630 EIII LARGO AC 7.8 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 2630L, 2 puertas, tracción 6X4, combustible diésel.;;;;
4900 6.0 4P 6X4 TM DIESEL MOTOBOMBA;Vehículo otro vehículo, motor 4900L, 4 puertas, tracción 6X4, combustible diésel.;;;;
XY200-24;Vehículo otro vehículo, motor 200L.;;;;
TAGA H QL1030BTGW LUXURY AC 3.0 CD 4X2 TA DIESEL;Vehículo otro vehículo, motor 1030L, tracción 4X2, combustible diésel.;;;;
SPRINTER 316 CDI EXTRALARGO TECHO ELEVADO I AC 2.0 5P 4X2 TM DIESEL;Vehículo otro vehículo, motor 316L, 5 puertas, tracción 4X2, combustible diésel.;;;;
X6 M AC 4.4 5P 4X4 TA;Vehículo otro vehículo, motor 6L, 5 puertas, tracción 4X4.;;;;
ZEEKR 001 AC 5P 4X2 TA EV;Vehículo otro vehículo, motor 001L, 5 puertas, tracción 4X2.;;;;
CBF190;Vehículo otro vehículo, motor 190L.;;;;
AITO M5 AC 5P 4X2 TA EV;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X2.;;;;
AVATR 11 AC 5P 4X4 TA EV;Vehículo otro vehículo, motor 11L, 5 puertas, tracción 4X4.;;;;
AITO M7 AC 5P 4X4 TA EV;Vehículo otro vehículo, motor 7L, 5 puertas, tracción 4X4.;;;;
CIVIC HEV AC 2.0 4P 4X2 TA HYBRID;Vehículo otro vehículo, motor 2.0L, 4 puertas, tracción 4X2, sistema híbrido.;;;;
CR-V EX AC 1.5 5P 4X2 TA;Vehículo otro vehículo, motor 1.5L, 5 puertas, tracción 4X2.;;;;
CAFE RACER 250;Vehículo otro vehículo, motor 250L.;;;;
J2-P DE PASAJEROS 4P 4X2 TA EV;Vehículo otro vehículo, motor 2L, 4 puertas, tracción 4X2.;;;;
J2-P DE CARGA 2P 4X2 TA EV;Vehículo otro vehículo, motor 2L, 2 puertas, tracción 4X2.;;;;
ESCAPE PLATINUM FHEV AC 2.5 5P 4X4 TA;Vehículo otro vehículo, motor 2.5L, 5 puertas, tracción 4X4.;;;;
HX T AC 14.9 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 14.9L, 2 puertas, tracción 6X4, combustible diésel.;;;;
X1 AC 2.3 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 1L, 2 puertas, tracción 4X2, combustible diésel.;;;;
K1-3300 AC 2.3 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 1L, 2 puertas, tracción 4X2, combustible diésel.;;;;
GRAND HIGHLANDER LIMITED AC 2.5 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 2.5L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
K1-3800 AC 2.3 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 1L, 2 puertas, tracción 4X2, combustible diésel.;;;;
FATTY LED 150;Vehículo otro vehículo, motor 150L.;;;;
ATV ROCKET 125;Vehículo motocicleta, motor 125L.;;;;
PULSAR N250;Vehículo otro vehículo, motor 250L.;;;;
X6;Vehículo otro vehículo, motor 6L.;;;;
SHIFT 500;Vehículo otro vehículo, motor 500L.;;;;
ROGUE AC 2.5 5P 4X4 TA;Vehículo otro vehículo, motor 2.5L, 5 puertas, tracción 4X4.;;;;
GLC 300 AC 2.0 5P 4X4 TA;Vehículo otro vehículo, motor 300L, 5 puertas, tracción 4X4.;;;;
V6E AC CS 4X2 TA EV;Vehículo otro vehículo, motor 6L, tracción 4X2.;;;;
VXL 149;Vehículo otro vehículo, motor 149L.;;;;
SXL 149;Vehículo otro vehículo, motor 149L.;;;;
WRANGLER AC 3.6 5P 4X4 TM;Vehículo otro vehículo, motor 3.6L, 5 puertas, tracción 4X4.;;;;
C-LIGHT 150;Vehículo otro vehículo, motor 150L.;;;;
SXR 160;Vehículo otro vehículo, motor 160L.;;;;
SR MT 160;Vehículo otro vehículo, motor 160L.;;;;
RK 200;Vehículo otro vehículo, motor 200L.;;;;
FBK FX250;Vehículo otro vehículo, motor 250L.;;;;
ZS150-S GN150;Vehículo otro vehículo, motor 150L.;;;;
X5;Vehículo otro vehículo, motor 5L.;;;;
C3 FEEL AC 1.2 5P 4X2 TA HYBRID;Vehículo otro vehículo, motor 3L, 5 puertas, tracción 4X2, sistema híbrido.;;;;
X6 M COMPETITION AC 4.4 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 6L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
M4F;Vehículo otro vehículo, motor 4L.;;;;
TIGGO 8 LUXURY AC 1.5 5P 4X2 TM;Vehículo otro vehículo, motor 8L, 5 puertas, tracción 4X2.;;;;
C100 AC 2.8 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 100L, 2 puertas, tracción 4X2, combustible diésel.;;;;
DYQ1030F6-B2 AC 2.0 CD 4X2 TM DIESEL;Vehículo otro vehículo, motor 1030L, tracción 4X2, combustible diésel.;;;;
DYQ1030F6-B2 AC 2.0 CD 4X4 TM DIESEL;Vehículo otro vehículo, motor 1030L, tracción 4X4, combustible diésel.;;;;
Q5 SPORTBACK TFSI TIPTRONIC QUATT FYTB3Y AC 2.0 5P 4X4 TA;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X4.;;;;
CLASSIC 250;Vehículo otro vehículo, motor 250L.;;;;
ACCONA 125;Vehículo motocicleta, motor 125L.;;;;
HX AC 14.9 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 14.9L, 2 puertas, tracción 6X4, combustible diésel.;;;;
Q5 TFSI TIPTRONIC QUATT FYGA3Y AC 2.0 5P 4X4 TA;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X4.;;;;
BRONCO SPORT AC 2.0 5P 4X4 TA;Vehículo otro vehículo, motor 2.0L, 5 puertas, tracción 4X4.;;;;
MONTANA PREMIER TURBO AC 1.2 CD 4X2 TM;Vehículo otro vehículo, motor 1.2L, tracción 4X2.;;;;
DY 200 SHARK II;Vehículo otro vehículo, motor 200L.;;;;
JAGUAR E-PACE AC 2.0 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 2.0L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
DEFENDER 90 AC 3.0 3P 4X4 TA HYBRID;Vehículo otro vehículo, motor 90L, 3 puertas, tracción 4X4, sistema híbrido.;;;;
DEFENDER 110 AC 3.0 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 110L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
PRO 3008 AC 3.8 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 3008L, 2 puertas, tracción 4X2, combustible diésel.;;;;
AKT200RTT;Vehículo otro vehículo, motor 200L.;;;;
F850GS ADVENTURE;Vehículo otro vehículo, motor 850L.;;;;
GRAND HIGHLANDER XLE AC 2.5 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 2.5L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
IONIQ 5 AC 5P 4X4 TA EV;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X4.;;;;
DY150-29;Vehículo otro vehículo, motor 150L.;;;;
DY125-6;Vehículo motocicleta, motor 125L.;;;;
RFZ 125;Vehículo motocicleta, motor 125L.;;;;
DY400-F;Vehículo otro vehículo, motor 400L.;;;;
DY300-XF;Vehículo otro vehículo, motor 300L.;;;;
DY200GY;Vehículo otro vehículo, motor 200L.;;;;
RFZ 110;Vehículo otro vehículo, motor 110L.;;;;
OPTIMA AC 2.0 4P 4X2 TA HYBRID;Vehículo otro vehículo, motor 2.0L, 4 puertas, tracción 4X2, sistema híbrido.;;;;
EV6 AC 5P 4X4 TA EV;Vehículo otro vehículo, motor 6L, 5 puertas, tracción 4X4.;;;;
CARENS EX AC 1.5 5P 4X2 TA;Vehículo otro vehículo, motor 1.5L, 5 puertas, tracción 4X2.;;;;
NAZCA 400;Vehículo otro vehículo, motor 400L.;;;;
DAILY 35S15 E4 V AC 3.0 4P 4X2 TM DIESEL AMBULANCIA;Vehículo otro vehículo, motor 35L, 4 puertas, tracción 4X2, combustible diésel.;;;;
DY150 PANTHER;Vehículo otro vehículo, motor 150L.;;;;
CRF 250F;Vehículo otro vehículo, motor 250L.;;;;
LC71 AC 4.0 3P 4X4 TM;Vehículo otro vehículo, motor 71L, 3 puertas, tracción 4X4.;;;;
YZ125;Vehículo motocicleta, motor 125L.;;;;
YZ250;Vehículo otro vehículo, motor 250L.;;;;
HR-V 15LX AC 1.5 5P 4X2 TA;Vehículo otro vehículo, motor 15L, 5 puertas, tracción 4X2.;;;;
HR-V 15EXL AC 1.5 5P 4X2 TA;Vehículo otro vehículo, motor 15L, 5 puertas, tracción 4X2.;;;;
